File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF958FIU	bigWig	fold change over control	ENCSR000DZK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF048NRD, ENCFF477ZKJ	144972707	ENCODE Processing Pipeline	973975f72eba48c805b2e3838c83def4		https://www.encodeproject.org/files/ENCFF958FIU/@@download/ENCFF958FIU.bigWig	GRCh38				released	s3://encode-public/2017/07/20/184acc51-1610-41dd-8e45-72952ee98ac6/ENCFF958FIU.bigWig				
ENCFF081TEE	bed narrowPeak	peaks and background as input for IDR	ENCSR000DZK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF048NRD, ENCFF477ZKJ, ENCFF634VSH, ENCFF710SMS	6213095	ENCODE Processing Pipeline	f4f2a452353d67797f57024e4b81ec6d		https://www.encodeproject.org/files/ENCFF081TEE/@@download/ENCFF081TEE.bed.gz	GRCh38				released	s3://encode-public/2017/07/20/3e7e8de2-cc77-409b-9ce4-0b82031ede7f/ENCFF081TEE.bed.gz				
ENCFF000WED	bam	alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				1	1							626597520	Michael Snyder, Stanford	3c7410fe041036a5e742cc0c32672130		https://www.encodeproject.org/files/ENCFF000WED/@@download/ENCFF000WED.bam	hg19				archived	s3://encode-public/2012/07/01/e536f298-8654-499d-ba43-b5f1a7d70044/ENCFF000WED.bam				
ENCFF000WEE	bigBed narrowPeak	peaks	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE											ENCFF001VFK	103900	Michael Snyder, Stanford	302666d7d8bc4fc7b314224b2f9e74dc		https://www.encodeproject.org/files/ENCFF000WEE/@@download/ENCFF000WEE.bigBed	hg19				archived	s3://encode-public/2012/07/01/6adaafcf-f183-4f3e-8b25-2984739f3d0c/ENCFF000WEE.narrowPeak.bigBed				
ENCFF000WEF	fastq	reads	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				1	1	36		single-ended				1105778392	Michael Snyder, Stanford	f6bf9229e1aee0c25261987e6e4dd613		https://www.encodeproject.org/files/ENCFF000WEF/@@download/ENCFF000WEF.fastq.gz			Illumina Genome Analyzer	/files/ENCFF000VWF/	released	s3://encode-public/2012/07/01/c1ff81db-9b13-45e9-8eec-e990742902e6/ENCFF000WEF.fastq.gz				
ENCFF000WEH	fastq	reads	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				2	1	36		single-ended				1174930708	Michael Snyder, Stanford	b24008c92975a447fefc2be0c744744c		https://www.encodeproject.org/files/ENCFF000WEH/@@download/ENCFF000WEH.fastq.gz			Illumina Genome Analyzer	/files/ENCFF000VWH/	released	s3://encode-public/2012/07/01/3e829ce4-eb2b-4833-88c0-63351f3d6a2e/ENCFF000WEH.fastq.gz				
ENCFF000WEJ	bigWig	signal	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE												696443203	Michael Snyder, Stanford	3f7c5d2d1cd7f192f7d258e5a7bc6c27		https://www.encodeproject.org/files/ENCFF000WEJ/@@download/ENCFF000WEJ.bigWig	hg19				archived	s3://encode-public/2012/07/01/e7b1a521-a5f6-45b4-a1a0-365025045514/ENCFF000WEJ.bigWig				
ENCFF000WEK	bam	alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				2	1							645656265	Michael Snyder, Stanford	73f69cb6e51c65942ad24245a415477d		https://www.encodeproject.org/files/ENCFF000WEK/@@download/ENCFF000WEK.bam	hg19				archived	s3://encode-public/2012/07/01/176f99f2-57f1-424e-88f2-7f39f226e0cb/ENCFF000WEK.bam				
ENCFF001VFK	bed narrowPeak	peaks	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE												13908	Michael Snyder, Stanford	3509521f3bf7b152a11e8690c09a9d2e		https://www.encodeproject.org/files/ENCFF001VFK/@@download/ENCFF001VFK.bed.gz	hg19				archived	s3://encode-public/2012/07/01/287d0033-6cbb-42d9-9a2a-8c4a8837677e/ENCFF001VFK.narrowPeak.gz				
ENCFF764ZSP	bam	unfiltered alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				1			36				ENCFF000WEF, ENCFF643CGH	1247984644	ENCODE Processing Pipeline	835f2d20265478a78b1e8065d5f13c36		https://www.encodeproject.org/files/ENCFF764ZSP/@@download/ENCFF764ZSP.bam	GRCh38				released	s3://encode-public/2016/12/11/089dd1f4-b430-4487-97bb-b5020d373e55/ENCFF764ZSP.bam				
ENCFF154GZC	bam	alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				1			36				ENCFF000WEF, ENCFF643CGH	838024224	ENCODE Processing Pipeline	11f75038b750a335c262eb232820b4c4		https://www.encodeproject.org/files/ENCFF154GZC/@@download/ENCFF154GZC.bam	GRCh38				released	s3://encode-public/2016/12/11/80916845-47ad-47e9-adbe-bc1fd6283e7c/ENCFF154GZC.bam				
ENCFF593LWQ	bam	unfiltered alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				2			36				ENCFF000WEH, ENCFF643CGH	1316277200	ENCODE Processing Pipeline	46c98b996bf164e18227f06c8ca6a98b		https://www.encodeproject.org/files/ENCFF593LWQ/@@download/ENCFF593LWQ.bam	GRCh38				released	s3://encode-public/2016/12/11/e982590b-5a43-476e-808d-9da361e0fddf/ENCFF593LWQ.bam				
ENCFF637TAF	bam	alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				2			36				ENCFF000WEH, ENCFF643CGH	868362773	ENCODE Processing Pipeline	52333500634ea13a79fd86f81e98081a		https://www.encodeproject.org/files/ENCFF637TAF/@@download/ENCFF637TAF.bam	GRCh38				released	s3://encode-public/2016/12/11/737aa1ed-7ad7-401a-ae6b-6b79ad447e49/ENCFF637TAF.bam				
ENCFF624BPH	bam	unfiltered alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				2			36				ENCFF000WEH, ENCFF807MUK	1310448410	ENCODE Processing Pipeline	589ee6da64d2f8e4b66f7e6af3da1c3e		https://www.encodeproject.org/files/ENCFF624BPH/@@download/ENCFF624BPH.bam	hg19				released	s3://encode-public/2016/12/11/422c5814-cc43-41ba-9ab2-c14f3897e606/ENCFF624BPH.bam				
ENCFF244RKG	bam	alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				1			36				ENCFF000WEF, ENCFF807MUK	837879436	ENCODE Processing Pipeline	44e614273c2a71103d32613c2884a3a2		https://www.encodeproject.org/files/ENCFF244RKG/@@download/ENCFF244RKG.bam	hg19				released	s3://encode-public/2016/12/11/7b7f2bc6-4628-45f4-b7a1-d9da1d7f10de/ENCFF244RKG.bam				
ENCFF314CZZ	bam	unfiltered alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				1			36				ENCFF000WEF, ENCFF807MUK	1242896734	ENCODE Processing Pipeline	8208b222987cb18b32f8237ae6cc3b2b		https://www.encodeproject.org/files/ENCFF314CZZ/@@download/ENCFF314CZZ.bam	hg19				released	s3://encode-public/2016/12/11/c2cb8c34-a7e6-4dd5-a498-cf2ce4f8bd42/ENCFF314CZZ.bam				
ENCFF458KUX	bam	alignments	ENCSR000DYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF2-human	DNA		see document	see document		False	2012-08-20	ENCODE				2			36				ENCFF000WEH, ENCFF807MUK	867345099	ENCODE Processing Pipeline	3a81be7282732eb5152c69b6062e7aac		https://www.encodeproject.org/files/ENCFF458KUX/@@download/ENCFF458KUX.bam	hg19				released	s3://encode-public/2016/12/11/2380f5af-484e-4a35-8b51-86b3f8f37d93/ENCFF458KUX.bam				
ENCFF793MUN	fastq	reads	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1	1	25		paired-ended	2	ENCFF035KAM		1030977736	Bradley Bernstein, Broad	704e48eafb4d49adaa356c4d7d82773b		https://www.encodeproject.org/files/ENCFF793MUN/@@download/ENCFF793MUN.fastq.gz			Illumina HiSeq 2500		archived	s3://encode-public/2016/04/11/12c01bb2-7714-44f5-9973-08f2a8890f11/ENCFF793MUN.fastq.gz				
ENCFF035KAM	fastq	reads	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1	1	25		paired-ended	1	ENCFF793MUN		1023836393	Bradley Bernstein, Broad	3ab88561e01c711733f007c1943c1849		https://www.encodeproject.org/files/ENCFF035KAM/@@download/ENCFF035KAM.fastq.gz			Illumina HiSeq 2500		archived	s3://encode-public/2016/04/11/4e997421-181f-4d66-b054-a96fe2a57b98/ENCFF035KAM.fastq.gz				
ENCFF825QGB	fastq	reads	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1	1	76		single-ended				1742740630	Bradley Bernstein, Broad	5a3fc3eec792cfaa965aea2786b6484b	SRA:SRR5331171	https://www.encodeproject.org/files/ENCFF825QGB/@@download/ENCFF825QGB.fastq.gz			Illumina HiSeq 2500	/files/ENCFF451IDT/, /files/ENCFF643EHE/	released	s3://encode-public/2016/04/11/b4d084a7-336e-43e8-b185-07404a8f3371/ENCFF825QGB.fastq.gz				
ENCFF012SGZ	fastq	reads	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2	1	25		paired-ended	1	ENCFF791SQR		1527670510	Bradley Bernstein, Broad	92582c98e55fd77e643311b20d1b31fa		https://www.encodeproject.org/files/ENCFF012SGZ/@@download/ENCFF012SGZ.fastq.gz			Illumina HiSeq 2500		archived	s3://encode-public/2016/04/14/5450c582-1bdc-4592-b06d-570686f502b1/ENCFF012SGZ.fastq.gz				
ENCFF791SQR	fastq	reads	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2	1	25		paired-ended	2	ENCFF012SGZ		1536937629	Bradley Bernstein, Broad	5ee87ef01fce055b366f260d1302c561		https://www.encodeproject.org/files/ENCFF791SQR/@@download/ENCFF791SQR.fastq.gz			Illumina HiSeq 2500		archived	s3://encode-public/2016/04/14/db6c233b-4358-4861-bcfe-4c23c7ca77f1/ENCFF791SQR.fastq.gz				
ENCFF598WCX	fastq	reads	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2	1	76		single-ended				2407068433	Bradley Bernstein, Broad	8ea99f25aa53bedffa3e8cb740403aba	SRA:SRR5331172	https://www.encodeproject.org/files/ENCFF598WCX/@@download/ENCFF598WCX.fastq.gz			Illumina HiSeq 2500	/files/ENCFF015ZEK/	released	s3://encode-public/2016/04/14/d597acc3-fe7b-47ba-9132-d11945293e78/ENCFF598WCX.fastq.gz				
ENCFF811ZTA	bam	unfiltered alignments	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2			76				ENCFF598WCX, ENCFF643CGH	2750777845	ENCODE Processing Pipeline	a2521c65d483a1ca74d874b32d76b918		https://www.encodeproject.org/files/ENCFF811ZTA/@@download/ENCFF811ZTA.bam	GRCh38				released	s3://encode-public/2016/08/09/921c76f7-32bc-4f36-9ec9-c5619b195561/ENCFF811ZTA.bam				
ENCFF396LGW	bam	alignments	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1			76				ENCFF643CGH, ENCFF825QGB	1705019654	ENCODE Processing Pipeline	403525e0892bfefb843b6569d26b9bf1		https://www.encodeproject.org/files/ENCFF396LGW/@@download/ENCFF396LGW.bam	GRCh38				released	s3://encode-public/2016/08/09/8001b75f-c669-45c0-bd81-8607442117c0/ENCFF396LGW.bam				
ENCFF635VVK	bam	unfiltered alignments	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1			76				ENCFF643CGH, ENCFF825QGB	2068086953	ENCODE Processing Pipeline	e293afc8acfa4deef970edc222c06380		https://www.encodeproject.org/files/ENCFF635VVK/@@download/ENCFF635VVK.bam	GRCh38				released	s3://encode-public/2016/08/09/23c51075-74e7-4128-88da-e87ec75e75c4/ENCFF635VVK.bam				
ENCFF634CBL	bam	alignments	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2			76				ENCFF598WCX, ENCFF643CGH	2163010848	ENCODE Processing Pipeline	57b68b2e81028b058e091b30dc1d4b9c		https://www.encodeproject.org/files/ENCFF634CBL/@@download/ENCFF634CBL.bam	GRCh38				released	s3://encode-public/2016/08/09/d58d509d-c64d-4d8e-bc1e-f8eaa8d90610/ENCFF634CBL.bam				
ENCFF631UXF	bam	unfiltered alignments	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1			76				ENCFF807MUK, ENCFF825QGB	2062284734	ENCODE Processing Pipeline	df8953f5aaa05676c33757272b4f1bca		https://www.encodeproject.org/files/ENCFF631UXF/@@download/ENCFF631UXF.bam	hg19				released	s3://encode-public/2016/11/09/ebb56357-c70a-4997-95d8-4607428e0cbe/ENCFF631UXF.bam				
ENCFF375WTP	bam	alignments	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1			76				ENCFF807MUK, ENCFF825QGB	1701987160	ENCODE Processing Pipeline	9ae4d1e21708292d50f4c06c16562008		https://www.encodeproject.org/files/ENCFF375WTP/@@download/ENCFF375WTP.bam	hg19				released	s3://encode-public/2016/11/09/f49bac09-b5d9-4a82-b818-85f88121cbc8/ENCFF375WTP.bam				
ENCFF520LYT	bam	unfiltered alignments	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2			76				ENCFF598WCX, ENCFF807MUK	2743041326	ENCODE Processing Pipeline	b71ecb659a3c86d0a8c728f200f96f5d		https://www.encodeproject.org/files/ENCFF520LYT/@@download/ENCFF520LYT.bam	hg19				released	s3://encode-public/2016/11/09/58c56483-34f7-4882-a2c5-2f551b9dd830/ENCFF520LYT.bam				
ENCFF056GPS	bam	alignments	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2			76				ENCFF598WCX, ENCFF807MUK	2158867780	ENCODE Processing Pipeline	b9597e127b8b44c798cad373e667b00a		https://www.encodeproject.org/files/ENCFF056GPS/@@download/ENCFF056GPS.bam	hg19				released	s3://encode-public/2016/11/09/ced01acc-0725-4536-b0b2-d64ac5ff0e46/ENCFF056GPS.bam				
ENCFF190OOC	bed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1							ENCFF142VHH, ENCFF396LGW, ENCFF401XXH	1095650	ENCODE Processing Pipeline	cfb09e72e76407866412a10a92d0208c		https://www.encodeproject.org/files/ENCFF190OOC/@@download/ENCFF190OOC.bed.gz	GRCh38				released	s3://encode-public/2016/11/14/e23964b5-417a-45c2-8c81-d2c939e04216/ENCFF190OOC.bed.gz				
ENCFF054LJI	bed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2							ENCFF142VHH, ENCFF401XXH, ENCFF634CBL	1640105	ENCODE Processing Pipeline	c6e8ea6041bdea734fc464a6e96ac9df		https://www.encodeproject.org/files/ENCFF054LJI/@@download/ENCFF054LJI.bed.gz	GRCh38				released	s3://encode-public/2016/11/14/ec8467a8-df27-4424-8ec4-52ede855cf27/ENCFF054LJI.bed.gz				
ENCFF920KUR	bed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1, 2							ENCFF142VHH, ENCFF396LGW, ENCFF401XXH, ENCFF634CBL	1305867	ENCODE Processing Pipeline	f4f058f56f23b8480e516a0f39cc19b9		https://www.encodeproject.org/files/ENCFF920KUR/@@download/ENCFF920KUR.bed.gz	GRCh38				released	s3://encode-public/2016/11/14/9dff09b7-f61f-4436-9f5d-8cce5b2f5881/ENCFF920KUR.bed.gz				
ENCFF518NWL	bigBed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1							ENCFF190OOC	3410053	ENCODE Processing Pipeline	5530b5016c3e51c6c41c8ef0bf1b5188		https://www.encodeproject.org/files/ENCFF518NWL/@@download/ENCFF518NWL.bigBed	GRCh38				released	s3://encode-public/2016/11/14/dd59b2bf-6f6a-4bd4-8cc1-2798b831173b/ENCFF518NWL.bigBed				
ENCFF233UUF	bigBed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2							ENCFF054LJI	4836010	ENCODE Processing Pipeline	bcbec4bb07cd12f3ff47626c75570918		https://www.encodeproject.org/files/ENCFF233UUF/@@download/ENCFF233UUF.bigBed	GRCh38				released	s3://encode-public/2016/11/14/3df8798c-9e6f-4ed7-b994-40336544a703/ENCFF233UUF.bigBed				
ENCFF941AWR	bigBed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1, 2							ENCFF920KUR	3755356	ENCODE Processing Pipeline	e9c864570008e1035b834c91ccf92020		https://www.encodeproject.org/files/ENCFF941AWR/@@download/ENCFF941AWR.bigBed	GRCh38				released	s3://encode-public/2016/11/14/45bae7d1-03cd-427f-b226-340f5e6361db/ENCFF941AWR.bigBed				
ENCFF565YYD	bigWig	signal p-value	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1							ENCFF142VHH, ENCFF396LGW, ENCFF401XXH	1093486008	ENCODE Processing Pipeline	a211362c76172ddbb82b22effced1609		https://www.encodeproject.org/files/ENCFF565YYD/@@download/ENCFF565YYD.bigWig	GRCh38				released	s3://encode-public/2016/11/14/fa0368ac-fae9-405e-9844-190631339d29/ENCFF565YYD.bigWig				
ENCFF298HKK	bigWig	signal p-value	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2							ENCFF142VHH, ENCFF401XXH, ENCFF634CBL	1121548543	ENCODE Processing Pipeline	9f679d5e7ac4826c9feab18a8fda24c7		https://www.encodeproject.org/files/ENCFF298HKK/@@download/ENCFF298HKK.bigWig	GRCh38				released	s3://encode-public/2016/11/14/f2d306a4-fb4e-40b6-8c90-2ce2c0a07fbc/ENCFF298HKK.bigWig				
ENCFF480KNX	bigWig	signal p-value	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1, 2							ENCFF142VHH, ENCFF396LGW, ENCFF401XXH, ENCFF634CBL	1453022466	ENCODE Processing Pipeline	880e2b672aba505d0e6c5298b2b21539		https://www.encodeproject.org/files/ENCFF480KNX/@@download/ENCFF480KNX.bigWig	GRCh38				released	s3://encode-public/2016/11/14/3eea5692-6688-4f19-901b-343e51d4dcc6/ENCFF480KNX.bigWig				
ENCFF238AYS	bed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1							ENCFF375WTP, ENCFF602SNK, ENCFF620EZL	1041205	ENCODE Processing Pipeline	95c93295073be9d3d90c63e4f2f4d155		https://www.encodeproject.org/files/ENCFF238AYS/@@download/ENCFF238AYS.bed.gz	hg19				released	s3://encode-public/2016/11/14/a5b38575-7f59-4412-b080-dcbd4a920b6b/ENCFF238AYS.bed.gz				
ENCFF460VIH	bed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2							ENCFF056GPS, ENCFF602SNK, ENCFF620EZL	1431945	ENCODE Processing Pipeline	17a384ebadf7a9283ddfe54345662229		https://www.encodeproject.org/files/ENCFF460VIH/@@download/ENCFF460VIH.bed.gz	hg19				released	s3://encode-public/2016/11/14/d82efe80-4e50-417b-b530-71656630c28c/ENCFF460VIH.bed.gz				
ENCFF656JPY	bed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1, 2							ENCFF056GPS, ENCFF375WTP, ENCFF602SNK, ENCFF620EZL	1382519	ENCODE Processing Pipeline	8b1326dac76a6dbdad0dfa1c548b3790		https://www.encodeproject.org/files/ENCFF656JPY/@@download/ENCFF656JPY.bed.gz	hg19				released	s3://encode-public/2016/11/14/f9b6c087-bc66-410b-8472-a44a42829752/ENCFF656JPY.bed.gz				
ENCFF644MVR	bigBed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1							ENCFF238AYS	3213186	ENCODE Processing Pipeline	6d1bf8e5e2cbde69f52f633c6bbce8ee		https://www.encodeproject.org/files/ENCFF644MVR/@@download/ENCFF644MVR.bigBed	hg19				released	s3://encode-public/2016/11/14/260737e6-7b6b-445c-bf84-7599a8fe9aac/ENCFF644MVR.bigBed				
ENCFF058ZSR	bigBed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				2							ENCFF460VIH	4136381	ENCODE Processing Pipeline	e57209aa56349f5f6a3c6cee4eef6d51		https://www.encodeproject.org/files/ENCFF058ZSR/@@download/ENCFF058ZSR.bigBed	hg19				released	s3://encode-public/2016/11/14/1ae407b1-9073-4762-ab90-1aebb3ac5809/ENCFF058ZSR.bigBed				
ENCFF414HOL	bigBed narrowPeak	peaks	ENCSR057BWO	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										H3K4me3-human	DNA					False	2016-11-14	ENCODE				1, 2							ENCFF656JPY	3996908	ENCODE Processing Pipeline	5d7ce128efa515eb1f8131045f3a6bbb		https://www.encodeproject.org/files/ENCFF414HOL/@@download/ENCFF414HOL.bigBed	hg19				released	s3://encode-public/2016/11/14/6dcac7e6-40f4-4453-8b8e-fb34dd31c440/ENCFF414HOL.bigBed				
